time,Discharge
2021-12-09 16:00:00,0.0
2021-12-09 17:00:00,0.0
2021-12-09 18:00:00,0.0
2021-12-09 19:00:00,0.0
2021-12-09 20:00:00,0.0
2021-12-09 21:00:00,0.0
2021-12-09 22:00:00,0.0
2021-12-09 23:00:00,0.0
2021-12-10 00:00:00,0.0
2021-12-10 01:00:00,0.0
2021-12-10 02:00:00,0.0
2021-12-10 03:00:00,0.0
2021-12-10 04:00:00,0.0
2021-12-10 05:00:00,0.0
2021-12-10 06:00:00,0.0
2021-12-10 07:00:00,0.0
2021-12-10 08:00:00,0.0
2021-12-10 09:00:00,0.0
2021-12-10 10:00:00,0.0
2021-12-10 11:00:00,0.0
2021-12-10 12:00:00,0.0
2021-12-10 13:00:00,0.0
2021-12-10 14:00:00,0.0
2021-12-10 15:00:00,0.0
2021-12-10 16:00:00,0.0
2021-12-10 17:00:00,0.0
2021-12-10 18:00:00,0.0
2021-12-10 19:00:00,0.0
2021-12-10 20:00:00,0.0
2021-12-10 21:00:00,0.0
2021-12-10 22:00:00,0.0
2021-12-10 23:00:00,0.0
2021-12-11 00:00:00,0.0
2021-12-11 01:00:00,0.0
2021-12-11 02:00:00,0.0
2021-12-11 03:00:00,0.0
2021-12-11 04:00:00,0.0
2021-12-11 05:00:00,0.0
2021-12-11 06:00:00,0.0
2021-12-11 07:00:00,0.0
2021-12-11 08:00:00,0.0
2021-12-11 09:00:00,0.0
2021-12-11 10:00:00,0.0
2021-12-11 11:00:00,0.0
2021-12-11 12:00:00,0.0
2021-12-11 13:00:00,0.0
2021-12-11 14:00:00,0.0
2021-12-11 15:00:00,0.0
2021-12-11 16:00:00,0.0
2021-12-11 17:00:00,0.0
2021-12-11 18:00:00,0.0
2021-12-11 19:00:00,0.0
2021-12-11 20:00:00,0.0
2021-12-11 21:00:00,0.0
2021-12-11 22:00:00,0.0
2021-12-11 23:00:00,0.0
2021-12-12 00:00:00,0.0
2021-12-12 01:00:00,0.0
2021-12-12 02:00:00,0.0
2021-12-12 03:00:00,0.0
2021-12-12 04:00:00,0.0
2021-12-12 05:00:00,0.0
2021-12-12 06:00:00,0.0
2021-12-12 07:00:00,0.0
2021-12-12 08:00:00,0.0
2021-12-12 09:00:00,0.0
2021-12-12 10:00:00,0.0
2021-12-12 11:00:00,0.0
2021-12-12 12:00:00,0.0
2021-12-12 13:00:00,0.0
2021-12-12 14:00:00,0.0
2021-12-12 15:00:00,0.0
2021-12-12 16:00:00,0.0
2021-12-12 17:00:00,0.0
2021-12-12 18:00:00,0.0
2021-12-12 19:00:00,0.0
2021-12-12 20:00:00,0.0
2021-12-12 21:00:00,0.0
2021-12-12 22:00:00,0.0
2021-12-12 23:00:00,0.0
2021-12-13 00:00:00,0.0
2021-12-13 01:00:00,0.0
2021-12-13 02:00:00,0.0
2021-12-13 03:00:00,0.0
2021-12-13 04:00:00,0.0
2021-12-13 05:00:00,0.0
2021-12-13 06:00:00,0.0
2021-12-13 07:00:00,0.0
2021-12-13 08:00:00,0.0
2021-12-13 09:00:00,0.0
2021-12-13 10:00:00,0.0
2021-12-13 11:00:00,0.0
2021-12-13 12:00:00,0.0
2021-12-13 13:00:00,0.0
2021-12-13 14:00:00,0.0
2021-12-13 15:00:00,0.0
2021-12-13 16:00:00,0.0
2021-12-13 17:00:00,0.0
2021-12-13 18:00:00,0.0
2021-12-13 19:00:00,0.0
2021-12-13 20:00:00,0.0
2021-12-13 21:00:00,0.0
2021-12-13 22:00:00,0.0
2021-12-13 23:00:00,0.0
2021-12-14 00:00:00,0.0
2021-12-14 01:00:00,0.0
2021-12-14 02:00:00,0.0
2021-12-14 03:00:00,0.0
2021-12-14 04:00:00,0.0
2021-12-14 05:00:00,0.0
2021-12-14 06:00:00,0.0
2021-12-14 07:00:00,0.0
2021-12-14 08:00:00,0.0
2021-12-14 09:00:00,0.0
2021-12-14 10:00:00,0.0
2021-12-14 11:00:00,0.0
2021-12-14 12:00:00,0.0
2021-12-14 13:00:00,0.0
2021-12-14 14:00:00,0.0
2021-12-14 15:00:00,0.0
2021-12-14 16:00:00,0.0
2021-12-14 17:00:00,0.0
2021-12-14 18:00:00,0.0
2021-12-14 19:00:00,0.0
2021-12-14 20:00:00,0.0
2021-12-14 21:00:00,0.0
2021-12-14 22:00:00,0.0
2021-12-14 23:00:00,0.0
2021-12-15 00:00:00,0.0
2021-12-15 01:00:00,0.0
2021-12-15 02:00:00,0.0
2021-12-15 03:00:00,0.0
2021-12-15 04:00:00,0.0
2021-12-15 05:00:00,0.0
2021-12-15 06:00:00,0.0
2021-12-15 07:00:00,0.0
2021-12-15 08:00:00,0.0
2021-12-15 09:00:00,0.0
2021-12-15 10:00:00,0.0
2021-12-15 11:00:00,0.0
2021-12-15 12:00:00,0.0
2021-12-15 13:00:00,0.0
2021-12-15 14:00:00,0.0
2021-12-15 15:00:00,0.0
2021-12-15 16:00:00,0.0
2021-12-15 17:00:00,0.0
2021-12-15 18:00:00,0.0
2021-12-15 19:00:00,0.0
2021-12-15 20:00:00,0.0
2021-12-15 21:00:00,0.0
2021-12-15 22:00:00,0.0
2021-12-15 23:00:00,0.0
2021-12-16 00:00:00,0.0
2021-12-16 01:00:00,0.0
2021-12-16 02:00:00,0.0
2021-12-16 03:00:00,0.0
2021-12-16 04:00:00,0.0
2021-12-16 05:00:00,0.0
2021-12-16 06:00:00,0.0
2021-12-16 07:00:00,0.0
2021-12-16 08:00:00,0.0
2021-12-16 09:00:00,0.0
2021-12-16 10:00:00,0.0
2021-12-16 11:00:00,0.0
2021-12-16 12:00:00,0.0
2021-12-16 13:00:00,0.0
2021-12-16 14:00:00,0.0
2021-12-16 15:00:00,0.0
2021-12-16 16:00:00,0.0
2021-12-16 17:00:00,0.0
2021-12-16 18:00:00,0.0
2021-12-16 19:00:00,0.0
2021-12-16 20:00:00,0.0
2021-12-16 21:00:00,0.0
2021-12-16 22:00:00,0.0
2021-12-16 23:00:00,0.0
2021-12-17 00:00:00,0.0
2021-12-17 01:00:00,0.0
2021-12-17 02:00:00,0.0
2021-12-17 03:00:00,0.0
2021-12-17 04:00:00,0.0
2021-12-17 05:00:00,0.0
2021-12-17 06:00:00,0.0
2021-12-17 07:00:00,0.0
2021-12-17 08:00:00,0.0
2021-12-17 09:00:00,0.0
2021-12-17 10:00:00,0.0
2021-12-17 11:00:00,0.0
2021-12-17 12:00:00,0.0
2021-12-17 13:00:00,0.0
2021-12-17 14:00:00,0.0
2021-12-17 15:00:00,0.0
2021-12-17 16:00:00,0.0
2021-12-17 17:00:00,0.0
2021-12-17 18:00:00,0.0
2021-12-17 19:00:00,0.0
2021-12-17 20:00:00,0.0
2021-12-17 21:00:00,0.0
2021-12-17 22:00:00,0.0
2021-12-17 23:00:00,0.0
2021-12-18 00:00:00,0.0
2021-12-18 01:00:00,0.0
2021-12-18 02:00:00,0.0
2021-12-18 03:00:00,0.0
2021-12-18 04:00:00,0.0
2021-12-18 05:00:00,0.0
2021-12-18 06:00:00,0.0
2021-12-18 07:00:00,0.0
2021-12-18 08:00:00,0.0
2021-12-18 09:00:00,0.0
2021-12-18 10:00:00,0.0
2021-12-18 11:00:00,0.0
2021-12-18 12:00:00,0.0
2021-12-18 13:00:00,1.0465753968253968
2021-12-18 14:00:00,2.874789013732834
2021-12-18 15:00:00,3.9407777777777775
2021-12-18 16:00:00,5.288111111111112
2021-12-18 17:00:00,7.024444444444446
2021-12-18 18:00:00,7.965861111111108
2021-12-18 19:00:00,6.116888888888889
2021-12-18 20:00:00,4.703111111111111
2021-12-18 21:00:00,5.6299166666666665
2021-12-18 22:00:00,6.156442571785268
2021-12-18 23:00:00,7.503527777777779
2021-12-19 00:00:00,6.76377777777778
2021-12-19 01:00:00,6.460888888888888
2021-12-19 02:00:00,6.499388888888889
2021-12-19 03:00:00,6.530277777777777
2021-12-19 04:00:00,6.4101944444444445
2021-12-19 05:00:00,7.238361111111113
2021-12-19 06:00:00,6.531611111111111
2021-12-19 07:00:00,6.196902933832709
2021-12-19 08:00:00,5.67811111111111
2021-12-19 09:00:00,2.7536666666666676
2021-12-19 10:00:00,1.801861111111111
2021-12-19 11:00:00,4.54038888888889
2021-12-19 12:00:00,4.651055555555555
2021-12-19 13:00:00,3.849
2021-12-19 14:00:00,4.306415730337079
2021-12-19 15:00:00,4.5384166666666665
2021-12-19 16:00:00,4.46113888888889
2021-12-19 17:00:00,5.036805555555556
2021-12-19 18:00:00,4.924666666666668
2021-12-19 19:00:00,5.2163055555555555
2021-12-19 20:00:00,5.0753611111111105
2021-12-19 21:00:00,5.0456666666666665
2021-12-19 22:00:00,5.015527777777779
2021-12-19 23:00:00,4.972407303370787
2021-12-20 00:00:00,4.742972222222222
2021-12-20 01:00:00,5.424027777777779
2021-12-20 02:00:00,5.954
2021-12-20 03:00:00,6.411305555555556
2021-12-20 04:00:00,6.529499999999999
2021-12-20 05:00:00,6.804388888888889
2021-12-20 06:00:00,7.119861111111112
2021-12-20 07:00:00,8.039530586766542
2021-12-20 08:00:00,8.803194444444445
2021-12-20 09:00:00,5.902722222222225
2021-12-20 10:00:00,5.236666666666667
2021-12-20 11:00:00,8.224972222222222
2021-12-20 12:00:00,9.124333333333333
2021-12-20 13:00:00,9.771722222222222
2021-12-20 14:00:00,10.208083333333333
2021-12-20 15:00:00,10.738386079900124
2021-12-20 16:00:00,11.225666666666667
2021-12-20 17:00:00,11.258194444444442
2021-12-20 18:00:00,11.252861111111109
2021-12-20 19:00:00,11.232500000000005
2021-12-20 20:00:00,10.853583333333333
2021-12-20 21:00:00,11.110805555555554
2021-12-20 22:00:00,11.120829588014985
2021-12-20 23:00:00,11.08697222222223
2021-12-21 00:00:00,0.0
2021-12-21 01:00:00,0.0
2021-12-21 02:00:00,0.0
2021-12-21 03:00:00,0.0
2021-12-21 04:00:00,0.0
2021-12-21 05:00:00,0.0
2021-12-21 06:00:00,0.0
2021-12-21 07:00:00,0.0
2021-12-21 08:00:00,0.0
2021-12-21 09:00:00,0.0
2021-12-21 10:00:00,0.0
2021-12-21 11:00:00,0.0
2021-12-21 12:00:00,0.0
2021-12-21 13:00:00,0.0
2021-12-21 14:00:00,0.0
2021-12-21 15:00:00,0.0
2021-12-21 16:00:00,0.0
2021-12-21 17:00:00,0.0
2021-12-21 18:00:00,0.0
2021-12-21 19:00:00,0.0
2021-12-21 20:00:00,0.0
2021-12-21 21:00:00,0.0
2021-12-21 22:00:00,0.0
2021-12-21 23:00:00,0.0
2021-12-22 00:00:00,0.0
2021-12-22 01:00:00,0.0
2021-12-22 02:00:00,0.0
2021-12-22 03:00:00,0.0
2021-12-22 04:00:00,0.0
2021-12-22 05:00:00,0.0
2021-12-22 06:00:00,0.0
2021-12-22 07:00:00,0.0
2021-12-22 08:00:00,0.0
2021-12-22 09:00:00,0.0
2021-12-22 10:00:00,0.0
2021-12-22 11:00:00,0.0
2021-12-22 12:00:00,0.0
2021-12-22 13:00:00,0.0
2021-12-22 14:00:00,0.0
2021-12-22 15:00:00,0.0
2021-12-22 16:00:00,0.0
2021-12-22 17:00:00,0.0
2021-12-22 18:00:00,0.0
2021-12-22 19:00:00,0.0
2021-12-22 20:00:00,0.0
2021-12-22 21:00:00,0.0
2021-12-22 22:00:00,0.0
2021-12-22 23:00:00,0.0
2021-12-23 00:00:00,0.0
2021-12-23 01:00:00,0.0
2021-12-23 02:00:00,0.0
2021-12-23 03:00:00,0.0
2021-12-23 04:00:00,0.0
2021-12-23 05:00:00,0.0
2021-12-23 06:00:00,0.0
2021-12-23 07:00:00,0.0
2021-12-23 08:00:00,0.0
2021-12-23 09:00:00,0.0
2021-12-23 10:00:00,0.0
2021-12-23 11:00:00,0.0
2021-12-23 12:00:00,0.0
2021-12-23 13:00:00,0.0
2021-12-23 14:00:00,0.0
2021-12-23 15:00:00,0.0
2021-12-23 16:00:00,0.0
2021-12-23 17:00:00,0.0
2021-12-23 18:00:00,0.0
2021-12-23 19:00:00,0.0
2021-12-23 20:00:00,0.0
2021-12-23 21:00:00,0.0
2021-12-23 22:00:00,0.0
2021-12-23 23:00:00,0.0
2021-12-24 00:00:00,1.8000000000000003
2021-12-24 01:00:00,1.8004722222222227
2021-12-24 02:00:00,1.8363611111111116
2021-12-24 03:00:00,2.355083333333334
2021-12-24 04:00:00,2.024777777777778
2021-12-24 05:00:00,1.918805555555556
2021-12-24 06:00:00,1.8011435705368295
2021-12-24 07:00:00,1.9096944444444448
2021-12-24 08:00:00,1.9055000000000004
2021-12-24 09:00:00,1.8019444444444446
2021-12-24 10:00:00,1.802777777777778
2021-12-24 11:00:00,1.8018055555555554
2021-12-24 12:00:00,1.8017777777777777
2021-12-24 13:00:00,1.800634207240949
2021-12-24 14:00:00,1.8013055555555557
2021-12-24 15:00:00,1.802888888888889
2021-12-24 16:00:00,1.8016111111111115
2021-12-24 17:00:00,1.801027777777778
2021-12-24 18:00:00,1.8013611111111116
2021-12-24 19:00:00,1.801722222222223
2021-12-24 20:00:00,1.799
2021-12-24 21:00:00,1.8029806491885143
2021-12-24 22:00:00,1.8026388888888891
2021-12-24 23:00:00,1.803222222222223
2021-12-25 00:00:00,1.8012777777777778
2021-12-25 01:00:00,1.8040833333333337
2021-12-25 02:00:00,1.802055555555556
2021-12-25 03:00:00,1.8021944444444447
2021-12-25 04:00:00,1.7992222222222227
2021-12-25 05:00:00,1.8010424469413238
2021-12-25 06:00:00,1.8015277777777783
2021-12-25 07:00:00,1.803222222222222
2021-12-25 08:00:00,1.8027777777777783
2021-12-25 09:00:00,1.8015277777777783
2021-12-25 10:00:00,1.8014722222222228
2021-12-25 11:00:00,1.8030000000000006
2021-12-25 12:00:00,1.8005483770287143
2021-12-25 13:00:00,1.802138888888889
2021-12-25 14:00:00,1.8014722222222221
2021-12-25 15:00:00,1.8017500000000006
2021-12-25 16:00:00,1.8018888888888895
2021-12-25 17:00:00,1.804416666666667
2021-12-25 18:00:00,1.802833333333333
2021-12-25 19:00:00,1.803027777777778
2021-12-25 20:00:00,1.8004722222222234
2021-12-25 21:00:00,1.8016719725343324
2021-12-25 22:00:00,1.802722222222222
2021-12-25 23:00:00,1.800361111111111
2021-12-26 00:00:00,1.8006388888888893
2021-12-26 01:00:00,1.8005833333333339
2021-12-26 02:00:00,1.8030277777777781
2021-12-26 03:00:00,1.8022222222222222
2021-12-26 04:00:00,1.800752184769039
2021-12-26 05:00:00,1.7996388888888892
2021-12-26 06:00:00,1.8032500000000002
2021-12-26 07:00:00,1.8030833333333338
2021-12-26 08:00:00,1.8018333333333336
2021-12-26 09:00:00,1.8020555555555557
2021-12-26 10:00:00,1.80175
2021-12-26 11:00:00,1.8014722222222228
2021-12-26 12:00:00,1.8012034956304623
2021-12-26 13:00:00,1.8020833333333335
2021-12-26 14:00:00,1.800833333333334
2021-12-26 15:00:00,1.801333333333334
2021-12-26 16:00:00,1.8019166666666666
2021-12-26 17:00:00,1.8035833333333338
2021-12-26 18:00:00,1.8012222222222227
2021-12-26 19:00:00,1.8018611111111107
2021-12-26 20:00:00,1.8011704119850191
2021-12-26 21:00:00,1.913444444444445
2021-12-26 22:00:00,2.025083333333334
2021-12-26 23:00:00,2.0342777777777785
2021-12-27 00:00:00,1.8004444444444445
2021-12-27 01:00:00,1.8026388888888885
2021-12-27 02:00:00,1.8022222222222222
2021-12-27 03:00:00,1.917777777777778
2021-12-27 04:00:00,1.9192712234706621
2021-12-27 05:00:00,1.914527777777778
2021-12-27 06:00:00,1.9118333333333333
2021-12-27 07:00:00,1.8009444444444447
2021-12-27 08:00:00,1.7991666666666675
2021-12-27 09:00:00,1.7990000000000004
2021-12-27 10:00:00,1.7982777777777776
2021-12-27 11:00:00,1.8000555555555557
2021-12-27 12:00:00,1.8006713483146068
2021-12-27 13:00:00,1.8011388888888888
2021-12-27 14:00:00,1.800388888888889
2021-12-27 15:00:00,1.8027222222222221
2021-12-27 16:00:00,1.800944444444445
2021-12-27 17:00:00,1.802666666666667
2021-12-27 18:00:00,1.803388888888889
2021-12-27 19:00:00,1.8009497503121104
2021-12-27 20:00:00,1.8013611111111119
2021-12-27 21:00:00,1.8011944444444445
2021-12-27 22:00:00,1.8027222222222221
2021-12-27 23:00:00,1.8034722222222224
2021-12-28 00:00:00,0.0
2021-12-28 01:00:00,0.0
2021-12-28 02:00:00,0.0
2021-12-28 03:00:00,0.0
2021-12-28 04:00:00,0.0
2021-12-28 05:00:00,0.0
2021-12-28 06:00:00,0.0
2021-12-28 07:00:00,0.0
2021-12-28 08:00:00,0.0
2021-12-28 09:00:00,0.0
2021-12-28 10:00:00,0.0
2021-12-28 11:00:00,0.0
2021-12-28 12:00:00,0.0
2021-12-28 13:00:00,0.0
2021-12-28 14:00:00,0.0
2021-12-28 15:00:00,0.0
2021-12-28 16:00:00,0.0
2021-12-28 17:00:00,0.0
2021-12-28 18:00:00,0.0
2021-12-28 19:00:00,0.0
2021-12-28 20:00:00,0.0
2021-12-28 21:00:00,0.0
2021-12-28 22:00:00,0.0
2021-12-28 23:00:00,0.0
2021-12-29 00:00:00,0.0
2021-12-29 01:00:00,0.0
2021-12-29 02:00:00,0.0
2021-12-29 03:00:00,0.0
2021-12-29 04:00:00,0.0
2021-12-29 05:00:00,0.0
2021-12-29 06:00:00,0.0
2021-12-29 07:00:00,0.0
2021-12-29 08:00:00,0.0
2021-12-29 09:00:00,0.0
2021-12-29 10:00:00,0.0
2021-12-29 11:00:00,0.0
2021-12-29 12:00:00,0.0
2021-12-29 13:00:00,0.0
2021-12-29 14:00:00,0.0
2021-12-29 15:00:00,0.0
2021-12-29 16:00:00,0.0
2021-12-29 17:00:00,0.0
2021-12-29 18:00:00,0.0
2021-12-29 19:00:00,0.0
2021-12-29 20:00:00,0.0
2021-12-29 21:00:00,0.0
2021-12-29 22:00:00,0.0
2021-12-29 23:00:00,0.0
2021-12-30 00:00:00,0.0
2021-12-30 01:00:00,0.0
2021-12-30 02:00:00,0.0
2021-12-30 03:00:00,0.0
2021-12-30 04:00:00,0.0
2021-12-30 05:00:00,0.0
2021-12-30 06:00:00,0.0
2021-12-30 07:00:00,0.0
2021-12-30 08:00:00,0.0
2021-12-30 09:00:00,0.0
2021-12-30 10:00:00,0.0
2021-12-30 11:00:00,0.0
2021-12-30 12:00:00,0.0
2021-12-30 13:00:00,0.0
2021-12-30 14:00:00,0.0
2021-12-30 15:00:00,0.0
2021-12-30 16:00:00,0.0
2021-12-30 17:00:00,0.0
2021-12-30 18:00:00,0.0
2021-12-30 19:00:00,0.0
2021-12-30 20:00:00,0.0
2021-12-30 21:00:00,0.0
2021-12-30 22:00:00,0.0
2021-12-30 23:00:00,0.0
2021-12-31 00:00:00,1.8003408239700376
2021-12-31 01:00:00,1.8022500000000001
2021-12-31 02:00:00,1.8033055555555562
2021-12-31 03:00:00,1.801277777777778
2021-12-31 04:00:00,1.803
2021-12-31 05:00:00,1.8008611111111112
2021-12-31 06:00:00,1.8020833333333333
2021-12-31 07:00:00,1.800388888888889
2021-12-31 08:00:00,1.8011058052434457
2021-12-31 09:00:00,1.7986111111111116
2021-12-31 10:00:00,1.7993333333333337
2021-12-31 11:00:00,1.7997500000000002
2021-12-31 12:00:00,1.8023888888888888
2021-12-31 13:00:00,1.8019722222222228
2021-12-31 14:00:00,1.8015
2021-12-31 15:00:00,1.8012222222222227
2021-12-31 16:00:00,1.8011111111111116
2021-12-31 17:00:00,1.8026111111111114
2021-12-31 18:00:00,1.802833333333333
2021-12-31 19:00:00,1.8021944444444449
2021-12-31 20:00:00,1.8019166666666666
2021-12-31 21:00:00,1.8004722222222225
2021-12-31 22:00:00,1.8021388888888894
2021-12-31 23:00:00,1.7997222222222224
2022-01-01 00:00:00,1.804453807740325
2022-01-01 01:00:00,1.802027777777778
2022-01-01 02:00:00,1.8023055555555558
2022-01-01 03:00:00,1.801972222222222
2022-01-01 04:00:00,1.8018333333333334
2022-01-01 05:00:00,1.7996944444444445
2022-01-01 06:00:00,1.802888888888889
2022-01-01 07:00:00,1.8011666666666666
2022-01-01 08:00:00,1.8016388888888892
2022-01-01 09:00:00,1.8004706616729087
2022-01-01 10:00:00,1.7986111111111114
2022-01-01 11:00:00,1.8025000000000002
2022-01-01 12:00:00,1.8019444444444455
2022-01-01 13:00:00,1.801583333333334
2022-01-01 14:00:00,1.800666666666667
2022-01-01 15:00:00,1.801277777777778
2022-01-01 16:00:00,1.8023055555555558
2022-01-01 17:00:00,1.8022777777777779
2022-01-01 18:00:00,1.8030068664169787
2022-01-01 19:00:00,1.8015277777777776
2022-01-01 20:00:00,1.7996944444444445
2022-01-01 21:00:00,1.801916666666667
2022-01-01 22:00:00,1.8023333333333338
2022-01-01 23:00:00,1.8028611111111112
2022-01-02 00:00:00,0.0
2022-01-02 01:00:00,1.802666666666667
2022-01-02 02:00:00,1.8020833333333335
2022-01-02 03:00:00,0.0
2022-01-02 04:00:00,0.0
2022-01-02 05:00:00,0.0
2022-01-02 06:00:00,0.0
2022-01-02 07:00:00,0.0
2022-01-02 08:00:00,0.0
2022-01-02 09:00:00,0.0
2022-01-02 10:00:00,0.0
2022-01-02 11:00:00,0.0
2022-01-02 12:00:00,0.0
2022-01-02 13:00:00,1.8002559300873908
2022-01-02 14:00:00,1.802222222222222
2022-01-02 15:00:00,0.0
2022-01-02 16:00:00,0.0
2022-01-02 17:00:00,0.0
2022-01-02 18:00:00,0.0
2022-01-02 19:00:00,0.0
2022-01-02 20:00:00,0.0
2022-01-02 21:00:00,0.0
2022-01-02 22:00:00,0.0
2022-01-02 23:00:00,0.0
2022-01-03 00:00:00,1.8014999999999999
2022-01-03 01:00:00,1.8023055555555558
2022-01-03 02:00:00,1.8014166666666673
2022-01-03 03:00:00,1.8031111111111113
2022-01-03 04:00:00,1.8033611111111112
2022-01-03 05:00:00,1.802805555555556
2022-01-03 06:00:00,1.802368289637953
2022-01-03 07:00:00,1.8013333333333335
2022-01-03 08:00:00,1.8022777777777779
2022-01-03 09:00:00,1.8002222222222224
2022-01-03 10:00:00,1.8010833333333336
2022-01-03 11:00:00,1.7998333333333334
2022-01-03 12:00:00,1.801888888888889
2022-01-03 13:00:00,1.8017777777777784
2022-01-03 14:00:00,1.8018046192259678
2022-01-03 15:00:00,1.8011388888888895
2022-01-03 16:00:00,1.8024444444444452
2022-01-03 17:00:00,1.8016388888888888
2022-01-03 18:00:00,1.8013333333333337
2022-01-03 19:00:00,1.802916666666667
2022-01-03 20:00:00,1.8020833333333335
2022-01-03 21:00:00,1.801472222222223
2022-01-03 22:00:00,1.8020642946317105
2022-01-03 23:00:00,1.8013333333333341
