time,iceV
2021-12-03 12:00:00,10.690221182541803
2021-12-03 13:00:00,10.687522644337268
2021-12-03 14:00:00,10.685147173946776
2021-12-03 15:00:00,10.682897077258794
2021-12-03 16:00:00,10.680355137269775
2021-12-03 17:00:00,10.678890433709826
2021-12-03 18:00:00,10.676941777891702
2021-12-03 19:00:00,10.674678132088493
2021-12-03 20:00:00,10.673166908740308
2021-12-03 21:00:00,10.671128936532094
2021-12-03 22:00:00,10.66948409903523
2021-12-03 23:00:00,10.667593496190065
2021-12-04 00:00:00,10.695074754040157
2021-12-04 01:00:00,10.694880983424234
2021-12-04 02:00:00,10.81259568893014
2021-12-04 03:00:00,10.968237983107064
2021-12-04 04:00:00,11.164899617535333
2021-12-04 05:00:00,11.504611427765491
2021-12-04 06:00:00,11.82413849596109
2021-12-04 07:00:00,12.060944412178404
2021-12-04 08:00:00,12.185459745839184
2021-12-04 09:00:00,12.179802749161436
2021-12-04 10:00:00,12.173579156005541
2021-12-04 11:00:00,12.345510669128187
2021-12-04 12:00:00,12.43865790000055
2021-12-04 13:00:00,12.911744609663495
2021-12-04 14:00:00,13.19692783204338
2021-12-04 15:00:00,13.270767272338036
2021-12-04 16:00:00,13.405868979412798
2021-12-04 17:00:00,13.42216609316414
2021-12-04 18:00:00,13.404850173523311
2021-12-04 19:00:00,13.43421015812725
2021-12-04 20:00:00,13.657280191955577
2021-12-04 21:00:00,14.014030753375126
2021-12-04 22:00:00,14.13319965082307
2021-12-04 23:00:00,14.299353879333605
2021-12-05 00:00:00,14.387826548296426
2021-12-05 01:00:00,14.431397844417496
2021-12-05 02:00:00,14.520176511834153
2021-12-05 03:00:00,14.56552843479902
2021-12-05 04:00:00,14.565245997680929
2021-12-05 05:00:00,14.564876937277687
2021-12-05 06:00:00,14.564605295123373
2021-12-05 07:00:00,14.564422704034067
2021-12-05 08:00:00,14.563885008299088
2021-12-05 09:00:00,14.563073961096226
2021-12-05 10:00:00,14.561225466894781
2021-12-05 11:00:00,14.559603390803929
2021-12-05 12:00:00,14.557691661701641
2021-12-05 13:00:00,14.555186260177663
2021-12-05 14:00:00,14.553232037462115
2021-12-05 15:00:00,14.551494118471457
2021-12-05 16:00:00,14.55009760343556
2021-12-05 17:00:00,14.54957405524484
2021-12-05 18:00:00,14.54938931130818
2021-12-05 19:00:00,14.549201594845723
2021-12-05 20:00:00,14.548977030875069
2021-12-05 21:00:00,14.54868840842667
2021-12-05 22:00:00,14.548503419224824
2021-12-05 23:00:00,14.548218415076128
2021-12-06 00:00:00,14.548309996564457
2021-12-06 01:00:00,14.548231806681681
2021-12-06 02:00:00,14.592508804313065
2021-12-06 03:00:00,14.592298942457994
2021-12-06 04:00:00,14.636734292534488
2021-12-06 05:00:00,14.681015186201089
2021-12-06 06:00:00,14.903808953984914
2021-12-06 07:00:00,14.995322569993156
2021-12-06 08:00:00,15.08668343203
2021-12-06 09:00:00,15.085901070454671
2021-12-06 10:00:00,15.085085222184421
2021-12-06 11:00:00,15.083398492772774
2021-12-06 12:00:00,15.082013086061627
2021-12-06 13:00:00,15.080466880585782
2021-12-06 14:00:00,15.078925391605287
2021-12-06 15:00:00,15.077435319313484
2021-12-06 16:00:00,15.076471423648009
2021-12-06 17:00:00,15.076318263832686
2021-12-06 18:00:00,15.07616154928116
2021-12-06 19:00:00,15.075562023774253
2021-12-06 20:00:00,15.070865103046904
2021-12-06 21:00:00,15.070159437135368
2021-12-06 22:00:00,15.06988690681005
2021-12-06 23:00:00,15.069680490325206
2021-12-07 00:00:00,15.069388343916597
2021-12-07 01:00:00,15.160801262634555
2021-12-07 02:00:00,15.575007705994613
2021-12-07 03:00:00,15.717166972357369
2021-12-07 04:00:00,15.81451760683313
2021-12-07 05:00:00,15.86299233610282
2021-12-07 06:00:00,15.91140737515544
2021-12-07 07:00:00,15.911074043514734
2021-12-07 08:00:00,16.110930550442088
2021-12-07 09:00:00,16.11025200995526
2021-12-07 10:00:00,16.10926842680918
2021-12-07 11:00:00,16.107632472643953
2021-12-07 12:00:00,16.10610398231695
2021-12-07 13:00:00,16.10533433221044
2021-12-07 14:00:00,16.104894105989757
2021-12-07 15:00:00,16.104324874660495
2021-12-07 16:00:00,16.10396832541215
2021-12-07 17:00:00,16.103754220495755
2021-12-07 18:00:00,16.10378600123378
2021-12-07 19:00:00,16.103516093570065
2021-12-07 20:00:00,16.09260346732817
2021-12-07 21:00:00,16.07420492140656
2021-12-07 22:00:00,16.046309438952157
2021-12-07 23:00:00,16.00472803095368
2021-12-08 00:00:00,15.971653640552086
2021-12-08 01:00:00,15.93572991726121
2021-12-08 02:00:00,15.900414339647492
2021-12-08 03:00:00,15.866941041855405
2021-12-08 04:00:00,15.832563345263841
2021-12-08 05:00:00,15.808332149070829
2021-12-08 06:00:00,15.787195004045971
2021-12-08 07:00:00,15.769157807245636
2021-12-08 08:00:00,15.755090949461948
2021-12-08 09:00:00,15.847383938710276
2021-12-08 10:00:00,15.938369986634775
2021-12-08 11:00:00,16.03047292744663
2021-12-08 12:00:00,16.029600853449377
2021-12-08 13:00:00,16.1233098002019
2021-12-08 14:00:00,16.409589551163066
2021-12-08 15:00:00,16.801697785507635
2021-12-08 16:00:00,17.052671895435555
2021-12-08 17:00:00,17.203165566458246
2021-12-08 18:00:00,17.40852067625445
2021-12-08 19:00:00,17.61373960713302
2021-12-08 20:00:00,17.870178830540606
2021-12-08 21:00:00,18.079580014667798
2021-12-08 22:00:00,18.288679621155538
2021-12-08 23:00:00,18.49750619044784
2021-12-09 00:00:00,18.651109813031145
2021-12-09 01:00:00,18.855854932523716
2021-12-09 02:00:00,19.169680125233178
2021-12-09 03:00:00,19.535361798715943
2021-12-09 04:00:00,19.795957812943406
2021-12-09 05:00:00,20.108424560527943
2021-12-09 06:00:00,20.4204162899218
2021-12-09 07:00:00,20.52387147208351
2021-12-09 08:00:00,20.627180630602304
2021-12-09 09:00:00,20.732457835540906
2021-12-09 10:00:00,20.837305799561896
2021-12-09 11:00:00,20.888269888426166
2021-12-09 12:00:00,20.939045266856773
2021-12-09 13:00:00,21.095005344216624
2021-12-09 14:00:00,21.09289597844432
2021-12-09 15:00:00,21.14381083992276
2021-12-09 16:00:00,21.142334706820996
2021-12-09 17:00:00,21.14146071170613
2021-12-09 18:00:00,21.141347643831246
2021-12-09 19:00:00,21.1413456793103
2021-12-09 20:00:00,21.141247954239944
2021-12-09 21:00:00,21.141067500958325
2021-12-09 22:00:00,21.14111008569963
2021-12-09 23:00:00,21.14078331026843
2021-12-10 00:00:00,21.132909041278612
2021-12-10 01:00:00,21.11788883187498
2021-12-10 02:00:00,21.100503666680673
2021-12-10 03:00:00,21.133169141531443
2021-12-10 04:00:00,21.108745018546365
2021-12-10 05:00:00,21.099405299430753
2021-12-10 06:00:00,21.076330112396054
2021-12-10 07:00:00,21.194004678912787
2021-12-10 08:00:00,21.258833355522015
2021-12-10 09:00:00,21.280593145123614
2021-12-10 10:00:00,21.254822407052902
2021-12-10 11:00:00,21.232741579990048
2021-12-10 12:00:00,21.211390688971644
2021-12-10 13:00:00,21.19838831483188
2021-12-10 14:00:00,21.338051262568293
2021-12-10 15:00:00,21.636387236234878
2021-12-10 16:00:00,22.044044912734865
2021-12-10 17:00:00,22.251863010810187
2021-12-10 18:00:00,22.355444573188766
2021-12-10 19:00:00,22.45874120177675
2021-12-10 20:00:00,22.45806809876446
2021-12-10 21:00:00,22.456853538084417
2021-12-10 22:00:00,22.455131108874152
2021-12-10 23:00:00,22.453760683576427
2021-12-11 00:00:00,22.45238504748472
2021-12-11 01:00:00,22.450865258572225
2021-12-11 02:00:00,22.450194703044836
2021-12-11 03:00:00,22.4493719702736
2021-12-11 04:00:00,22.448662256668097
2021-12-11 05:00:00,22.448014343834533
